case_identifier,inputstate_2016,izip_2016,birthyr_baseline,gender_baseline,race_baseline,educ_baseline,presvote16post_2016
127811864,47,37209,1968,1,2,3,1
127819328,10,19709,1960,1,1,6,2
127829945,18,46368,1964,2,1,2,1
127854488,12,32256,1975,1,1,5,2
127862027,4,86409,1973,2,6,3,1
127880201,18,46544,1930,2,1,6,2
127897022,17,53104,1980,1,1,2,1
127903301,13,30022,1954,2,1,6,1
127904588,39,45458,1949,2,1,2,2
127914776,12,33881,1941,1,3,2,7
127917584,42,15001,1963,1,5,4,2
127921583,23,4280,1950,1,5,4,2
127927889,51,23185,1980,2,1,6,1
127928213,6,92870,1963,1,1,3,2
127932338,37,27104,1947,2,1,6,1
127940729,29,64123,1931,2,1,2,1
127948628,51,23185,1938,1,1,6,2
127953989,12,33460,1948,1,1,2,2
127976786,12,33860,1960,1,1,3,2
127980263,8,80012,1948,1,1,2,2
127985327,12,34217,1956,1,1,4,2
128019320,39,44145,1931,2,1,2,2
128027405,53,98023,1940,1,1,,2
128034938,6,92071,1976,2,6,4,1
128034977,6,91101,1954,1,1,6,6
128036285,51,23112,1949,1,7,4,1
128040788,48,75022,1941,1,1,4,2
128048249,47,38002,1949,2,1,3,2
128053076,42,19390,1947,1,2,2,1
128061548,48,77024,1942,2,1,2,2
128067107,48,76234,1974,1,1,5,2
128074559,48,77422,1928,1,1,3,2
128082641,31,68434,1955,1,1,5,2
128083367,42,18444,1964,2,1,4,2
128091302,25,1301,1950,2,1,4,6
128102150,39,44221,1961,2,1,3,1
128102450,4,86314,1955,2,1,4,2
128112458,48,78263,1943,2,1,3,2
128120552,48,77071,1962,1,1,5,2
128121716,53,98282,1950,2,1,2,1
128124791,36,13408,1946,2,1,6,1
128168564,55,53916,1965,2,1,2,2
128168573,36,10307,1941,2,1,2,1
128182166,53,98311,1950,1,1,2,2
128235497,17,60107,1992,2,1,3,4
128248613,37,27127,1954,1,1,3,2
128264825,34,8094,1956,2,1,2,1
128266166,6,92562,1954,2,3,3,2
128266427,12,34236,1940,1,1,6,1
128284166,12,32907,1958,2,1,3,2
128284181,55,53954,1961,2,1,5,2
128293718,37,28025,1973,2,1,6,1
128298680,37,27310,1960,1,1,3,
128327762,6,92223,1945,2,1,2,1
128329046,55,53149,1992,2,1,2,6
128334407,33,3031,1946,1,1,6,1
128335187,36,12575,1958,1,3,6,2
128351660,33,3054,1949,2,1,2,
128353367,12,32256,1942,1,1,4,2
128375210,48,75080,1947,1,1,5,1
128377286,48,77044,1960,2,1,6,1
128384429,47,38401,1954,1,2,3,1
128386499,48,77586,1941,1,1,2,2
128393576,13,30153,1936,1,1,4,2
128394890,48,77630,1960,2,2,1,
128400041,6,95355,1968,1,1,5,6
128401745,5,72940,1942,2,1,5,2
128403641,55,54115,1952,2,1,5,2
128407208,44,2840,1967,2,1,2,6
128408510,21,42103,1970,1,1,5,2
128413952,53,98038,1964,1,1,5,2
128415653,2,99801,1952,1,1,3,2
128423051,9,6489,1968,1,1,2,1
128425154,51,23453,1963,1,6,4,2
128436431,5,72830,1955,2,1,2,2
128442620,56,82520,1957,2,1,5,2
128443895,22,71115,1963,1,1,2,2
128452709,18,46229,1949,2,2,5,1
128456045,12,32110,1962,1,1,3,1
128464286,26,48092,1936,1,1,6,1
128465396,19,52001,1942,1,1,2,2
128469629,36,11360,1928,2,1,2,
128473130,25,1226,1953,1,1,3,2
128478521,6,91932,1954,1,3,5,1
128493344,42,19522,1987,1,1,6,3
128496173,48,76140,1959,2,2,3,1
128501420,25,2152,1976,2,1,5,6
128503013,42,18421,1959,2,1,2,1
128505341,6,92101,1964,2,7,5,2
128512955,6,93950,1947,2,7,6,1
128515589,12,32073,1955,1,1,1,2
128515616,6,94030,1949,2,1,5,1
128517641,24,21401,1965,2,2,2,1
128522972,26,49329,1958,2,1,2,
128523974,37,27617,1972,2,1,3,2
128526662,27,56347,1955,1,1,3,2
128526851,1,36360,1945,2,1,2,2
128532644,27,55965,1991,2,1,3,1
128543159,9,6901,1956,2,1,5,1
128544152,44,2914,1944,2,1,3,1
128562536,17,62234,1931,2,1,2,1
128571776,22,71457,1958,2,1,2,1
128577077,36,11101,1981,2,1,6,1
128580023,21,42718,1958,2,1,1,
128582051,34,7076,1966,1,7,6,2
128597057,18,47714,1942,2,1,3,1
128610338,53,98586,1952,2,1,3,2
128616482,47,37915,1965,1,7,6,2
128619584,55,54313,1963,1,1,5,2
128630642,56,82431,1939,2,1,2,3
128636609,22,70070,1955,1,1,2,2
128684576,40,73069,1988,2,1,6,1
128688461,17,62521,1956,1,1,2,1
128701079,25,2360,1941,1,1,2,3
128719472,12,32505,1962,1,1,2,2
128727608,11,20001,1946,2,2,3,1
128730653,6,90503,1983,1,1,2,7
128749850,24,20646,1961,1,2,2,1
128779430,34,8360,1957,2,1,4,2
128783213,39,44319,1956,2,1,2,2
128786918,4,85268,1965,2,3,5,2
128797565,39,44202,1940,2,1,5,1
128815001,36,11230,1974,2,1,5,2
128816483,27,56001,1990,1,1,3,3
128846234,23,4231,1960,2,1,4,1
128848469,25,1440,1978,2,1,3,2
128854793,41,97913,1950,1,1,4,1
128857322,6,91001,1960,1,1,4,1
128863085,45,29588,1963,2,1,5,
128879888,26,48532,1962,2,2,4,1
128888912,51,24426,1987,2,1,2,2
128889338,34,7446,1943,1,1,3,1
128896013,36,11102,1956,1,2,3,1
128909396,31,68154,1987,1,1,3,1
128917106,53,98282,1953,1,3,3,1
128936837,17,60636,1957,2,2,3,4
128940752,53,98682,1966,1,1,5,1
128955494,49,84123,1948,2,1,4,2
128965364,51,22032,1950,2,1,3,2
128965523,6,92886,1936,2,1,2,1
128966333,17,60467,1983,1,4,5,1
128967191,51,22060,1968,1,2,4,1
128967809,26,48091,1980,2,1,4,1
128969183,6,93453,1970,2,1,3,7
128969240,6,95683,1947,2,1,3,1
128978693,48,78155,1958,1,1,3,1
128981324,41,97045,1952,1,1,5,2
128982161,44,2865,1960,2,1,3,1
128984573,4,85029,1962,1,1,4,2
128985812,37,28304,1989,1,1,3,2
128986049,53,99218,1972,2,1,5,1
128986853,13,30022,1963,1,1,6,3
128991827,12,33763,1964,1,1,5,1
128995067,12,34465,1963,1,1,1,2
128999642,33,3103,1956,2,1,5,1
129004385,12,34652,1948,1,1,5,2
129007196,1,35216,1957,2,2,4,1
129007772,53,98108,1948,1,3,4,1
129008726,36,12401,1984,2,2,2,
129025376,26,49548,1958,2,6,4,1
129042344,36,21204,1952,1,7,4,1
129043031,4,85345,1966,2,1,2,2
129045317,29,64029,1964,2,1,6,2
129055802,6,92223,1953,1,1,6,2
129064007,25,2746,1954,1,1,2,2
129069839,6,93274,1957,1,1,4,1
129089150,45,29102,1944,2,1,2,2
129095342,42,15217,1977,1,1,4,2
129097442,26,49456,1964,2,1,2,
129098888,42,19046,1931,2,1,6,1
129099071,42,19119,1958,2,6,2,1
129100826,29,65802,1964,1,1,1,2
129101702,6,92019,1955,1,3,4,2
129109298,37,28582,1957,1,1,6,2
129111929,48,78219,1955,2,3,2,2
129112235,53,98125,1951,1,1,5,2
129115568,4,85268,1965,1,1,3,2
129115643,41,97385,1986,2,1,1,2
129118064,6,95370,1961,2,1,4,2
129118658,6,92108,1983,2,1,6,1
129121763,26,48912,1955,2,1,3,1
129132152,13,30213,1947,2,2,2,
129138194,39,44054,1951,1,1,3,1
129158549,15,96797,1990,1,1,2,1
129159851,12,33073,1944,2,2,6,1
129173909,9,6063,1953,2,1,6,1
129184091,51,24641,1940,2,1,2,
129196415,28,39402,1968,1,1,5,
129219431,27,55403,1978,2,7,5,1
129221873,48,79423,1958,2,1,5,2
129225230,37,27613,1958,2,1,6,1
129239750,12,34287,1959,2,1,2,4
129265775,4,85027,1960,2,1,6,1
129279500,17,60014,1963,1,1,5,6
129281669,48,77418,1952,1,1,5,1
129290822,51,24504,1951,1,2,3,
129291902,42,16801,1994,1,7,1,1
129292775,48,75030,1942,2,1,1,2
129293333,6,90012,1969,1,4,4,2
129293390,51,24557,1960,2,2,3,1
129295007,24,21234,1947,1,1,2,2
129296084,42,18810,1946,2,1,2,
129296678,55,53925,1963,1,1,3,1
129300167,6,94112,1988,1,2,2,1
129302792,53,98390,1989,1,1,3,1
129313520,48,78750,1967,1,1,3,2
129319184,12,34229,1961,1,1,2,2
129319739,21,40031,1963,2,1,5,1
129330248,36,11212,1990,2,2,5,1
129334760,6,91401,1994,2,2,1,1
129338126,12,33872,1953,2,1,3,1
129339041,42,15014,1964,2,1,5,2
129342260,12,33301,1949,1,1,5,2
129344798,26,48198,1957,2,2,6,1
129349619,25,1890,1961,1,7,3,2
129352922,53,98105,1974,1,1,6,1
129353048,27,55110,1955,2,,2,1
129358910,27,55330,1970,2,1,3,2
129360941,12,32765,1954,2,1,4,2
129361595,8,80004,1962,1,1,2,1
129362492,4,85739,1942,1,1,5,2
129365147,49,84010,1960,2,1,3,5
129366155,12,32234,1963,2,1,3,2
129366467,11,20009,1962,1,1,3,1
129367277,12,32580,1964,1,1,4,2
129370319,55,53083,1959,2,1,3,1
129371933,6,92371,1961,2,1,1,2
129372983,36,12211,1964,1,1,6,1
129381800,6,93245,1940,1,1,2,2
129383846,54,26431,1943,1,1,2,2
129385952,37,28115,1939,1,1,2,1
129391121,20,66109,1946,2,2,6,1
129398291,13,31401,1949,1,1,2,1
129401312,6,94403,1942,2,1,3,4
129403730,12,33756,1944,2,1,3,1
129406925,55,53143,1951,2,1,2,1
129409013,37,28078,1948,1,1,3,1
129412628,17,60628,1948,1,2,4,1
129414416,27,55116,1965,2,1,5,1
129434402,53,98230,1945,2,1,3,1
129451526,8,80701,1941,1,1,3,2
129456737,15,96792,1959,1,1,3,2
129460607,26,49505,1986,2,1,2,2
129467618,6,95946,1964,1,1,2,1
129473474,42,15102,1955,2,1,6,1
129474440,10,19707,1948,2,1,3,2
129475115,6,95330,1956,1,1,3,1
129479249,6,92131,1952,2,1,5,1
129480869,51,24148,1941,2,1,5,2
129482102,27,55433,1959,1,1,6,1
129483914,17,61244,1974,1,2,2,
129484412,49,84738,1944,2,1,3,1
129492092,6,95446,1965,1,1,3,1
129493358,36,11694,1981,2,1,6,1
129497309,21,41016,1977,2,1,2,
129501107,47,37821,1941,2,1,2,1
129502025,48,75683,1963,1,1,2,2
129504653,42,15222,1978,1,1,6,1
129528275,25,1588,1956,2,1,2,2
129531971,53,98092,1949,2,1,5,1
129540395,16,83706,1991,2,1,4,2
129542183,37,27028,1952,1,1,3,2
129552140,34,8701,1941,2,1,6,2
129563336,55,53217,1948,1,1,5,2
129563705,40,73703,1955,1,1,4,2
129566138,18,46706,1964,2,1,4,2
129570233,6,92277,1990,2,1,3,1
129597302,4,85250,1945,1,7,5,2
129597506,47,37129,1968,2,1,5,1
129607064,41,97403,1966,1,1,5,1
129608261,51,23454,1955,1,2,3,1
129630938,18,47429,1960,2,1,6,1
129639113,18,46214,1947,2,1,3,1
129641216,36,14424,1936,2,1,3,1
129648647,42,15425,1947,1,1,1,2
129649763,47,37938,1955,2,1,2,1
129650432,32,89081,1935,2,1,2,2
129653519,40,74037,1968,2,1,3,1
129656375,24,21215,1937,2,2,3,1
129656516,29,63385,1967,2,3,6,1
129660668,12,33319,1948,1,1,2,2
129660911,8,80304,1943,1,1,6,1
129674018,24,21225,1955,2,1,2,
129675653,24,21215,1950,2,2,3,1
129689825,33,3246,1965,2,1,6,2
129697652,48,75043,1963,2,2,6,1
129698147,51,24520,1943,1,1,3,1
129711026,11,20001,1929,2,2,3,1
129724949,36,14004,1964,1,1,5,4
129728375,41,97205,1941,1,1,2,1
129731945,48,76063,1969,2,2,2,2
129737276,42,19464,1953,1,1,2,2
129737345,29,63051,1951,1,1,3,2
129738677,17,60430,1956,1,1,5,1
129743198,27,55309,1934,2,1,3,1
129756641,41,97266,1971,1,1,4,1
129758525,6,95747,1953,1,3,5,1
129758915,42,19082,1969,1,1,6,1
129762059,6,96003,1967,1,1,3,2
129776699,6,95370,1934,1,1,2,2
129777410,8,80226,1957,1,7,6,2
129781736,12,32832,1953,1,3,5,2
129789449,4,86336,1961,2,1,5,3
129796838,17,60062,1961,1,1,3,2
129806657,36,11236,1947,2,1,2,1
129821123,12,34984,1984,1,3,3,1
129830297,12,32163,1950,2,1,3,2
129832265,51,22508,1982,2,1,3,3
129833618,35,87505,1946,2,3,6,
129838709,6,92027,1943,1,1,2,1
129843623,6,95959,1955,1,1,3,1
129844316,49,84005,1986,1,1,4,4
129846911,12,33334,1967,1,1,3,1
129850433,8,81226,1929,2,1,3,1
129852011,48,79930,1967,1,3,2,2
129852173,29,63128,1939,2,1,2,1
129865127,4,85205,1939,1,3,4,1
129867926,51,23221,1970,1,1,2,2
129870293,34,8759,1964,2,1,2,2
129880724,47,37062,1962,1,7,3,2
129886349,53,98006,1957,1,1,2,2
129894839,37,28054,1961,1,1,4,2
129919928,28,38922,1960,1,1,3,2
129921008,25,1109,1981,2,1,2,1
129921890,35,87059,1933,1,1,6,2
129923630,12,32725,1951,1,1,2,2
129936551,12,32327,1951,1,1,2,1
129944408,6,91709,1950,2,1,5,2
129951815,17,60612,1954,2,2,2,1
129959201,39,45385,1959,2,1,2,1
129960317,27,55109,1962,1,1,2,2
129963068,45,29054,1956,2,1,2,2
129967571,47,37840,1947,1,1,2,2
129968978,39,44223,1946,1,2,1,1
129969233,41,97215,1979,1,1,4,1
129972116,12,34448,1959,2,1,2,1
129978512,18,46131,1959,1,7,4,2
129983606,32,89074,1943,2,1,3,2
129986948,55,53222,1955,2,1,3,1
129988265,12,32726,1934,1,1,2,2
129989756,27,55434,1953,2,1,3,2
129993347,29,63119,1961,2,1,5,1
129994838,12,34758,1936,1,2,4,1
130000967,47,37090,1960,2,1,2,1
130008281,39,45103,1958,1,1,3,1
130008887,39,44813,1959,1,1,3,1
130009616,42,18102,1983,2,1,3,2
130013447,12,33803,1954,2,1,4,1
130015853,36,10029,1973,2,2,2,2
130021103,41,97302,1964,1,1,5,1
130021697,26,48083,1951,1,1,5,2
130021700,12,32958,1965,1,1,2,2
130021817,48,78745,1991,2,3,3,1
130041761,48,78664,1965,1,6,3,1
130045379,19,50112,1956,1,1,2,1
130050332,24,21904,1940,2,1,6,2
130062497,23,4364,1961,2,1,3,
130066718,40,73026,1952,2,1,3,3
130080323,18,46038,1945,2,1,2,1
130081574,24,20818,1992,1,1,3,1
130083152,22,70124,1987,1,1,3,1
130087967,24,20855,1937,1,1,2,2
130089302,36,12065,1929,1,1,5,1
130095230,13,30506,1964,2,1,3,2
130100054,6,95076,1962,2,1,3,2
130106858,48,75137,1966,1,2,3,1
130108223,39,45036,1967,1,1,5,1
130114937,34,8865,1947,2,1,2,6
130124387,47,37876,1967,2,1,5,2
130132814,32,89052,1954,1,1,2,1
130132868,41,97439,1985,2,1,5,1
130136000,47,37918,1960,2,1,2,1
130136447,24,21222,1966,2,1,2,2
130137125,26,48114,1959,2,1,5,1
130140794,24,20910,1987,1,1,5,1
130142795,12,33305,1960,1,1,5,1
130150142,53,98223,1963,1,1,2,2
130151255,37,27834,1950,2,1,6,2
130153895,17,62959,1937,2,1,2,2
130156520,20,66071,1960,1,1,5,1
130164413,12,34986,1956,2,1,5,1
130181063,48,75503,1953,2,1,6,2
130189769,36,13210,1951,2,2,5,1
130190804,6,94109,1959,2,1,5,2
130198397,13,31021,1955,2,2,3,1
130224896,12,32092,1965,1,1,3,2
130234766,35,87111,1957,2,1,3,1
130240172,36,10605,1943,1,2,2,1
130248905,25,2745,1950,1,1,2,1
130265270,12,34286,1970,2,1,2,2
130265291,48,75160,1965,1,1,3,2
130285385,12,34480,1962,2,1,5,2
130285739,8,80233,1960,1,3,3,1
130289222,29,65109,1943,1,1,5,2
130306253,6,92112,1945,2,1,3,1
130326533,6,94501,1960,1,1,2,
130327307,44,2852,1939,1,1,3,1
130328897,50,5404,1984,2,1,5,6
130333103,25,1420,1954,1,1,3,1
130335392,48,77662,1969,1,1,5,2
130346423,12,34288,1936,1,1,2,2
130346462,51,20109,1947,2,1,5,2
130347938,28,39564,1968,2,1,4,2
130354961,32,89032,1976,2,1,3,1
130371254,28,39170,1948,2,1,6,2
130372544,48,77477,1945,2,1,3,1
130405859,51,22304,1965,2,3,5,1
130407107,37,28734,1966,2,1,5,1
130411214,6,93657,1955,1,1,3,2
130413716,6,91762,1945,2,3,5,2
130423217,51,23523,1984,2,1,3,
130441334,32,89074,1957,2,4,3,1
130444346,17,60089,1953,2,1,2,1
130451762,48,77355,1960,2,1,3,2
130465028,26,48725,1958,2,1,3,1
130465196,29,63138,1962,2,2,2,1
130472405,42,17202,1972,2,1,3,1
130478144,42,19380,1963,1,1,3,2
130481180,13,30102,1937,2,1,2,2
130485029,48,75501,1953,2,2,3,
130492469,16,83661,1940,2,1,2,1
130493096,31,68504,1947,1,1,2,2
130496351,24,21502,1976,2,1,5,2
130530428,42,19132,1965,1,2,2,1
130537517,12,32778,1971,1,1,3,2
130543619,39,44118,1978,2,2,5,2
130554608,34,8244,1948,2,1,2,2
130564766,49,84532,1953,1,1,4,2
130565795,30,59101,1942,2,7,6,2
130571327,25,2745,1958,1,1,2,2
130576049,18,47601,1959,1,1,2,2
130581983,34,8527,1957,2,3,3,1
130593620,17,61102,1986,2,2,2,
130615328,17,61547,1953,1,1,5,2
130616513,6,91941,1966,2,1,6,1
130619789,12,32259,1951,2,1,6,2
130625957,13,30755,1941,1,1,5,1
130632209,40,74108,1964,1,1,5,1
130632398,12,33435,1940,2,1,1,2
130649357,48,78261,1964,2,1,3,
130651379,34,8757,1948,1,1,2,2
130663211,45,29468,1944,1,1,4,2
130664780,42,15010,1991,2,3,3,1
130679024,19,50312,1967,1,1,3,3
130722950,51,24072,1941,1,1,2,1
130733957,16,83204,1958,2,1,5,4
130742612,45,29550,1984,2,2,5,1
130776251,36,11776,1943,1,1,3,2
130777706,53,98596,1969,1,1,5,2
130801106,4,85331,1934,1,1,5,2
130818998,1,35622,1950,1,1,3,2
130819727,6,94947,1939,1,1,3,1
130822910,17,60436,1986,2,1,5,
130826558,42,17033,1960,1,1,6,1
130834943,54,26554,1965,2,1,2,4
130846925,4,85275,1942,1,1,3,2
130885505,13,30165,1974,2,1,3,3
130891607,36,13491,1953,1,5,3,2
130891652,29,63951,1951,2,1,2,2
130897208,45,29579,1960,2,2,4,1
130907108,37,27615,1979,1,1,6,6
130909982,12,33544,1970,1,2,6,
130922138,4,85541,1943,2,1,3,2
130931285,37,28540,1963,2,1,2,2
130942538,17,60108,1992,2,1,3,1
130953059,12,32796,1977,2,1,3,1
130964441,20,66053,1972,2,1,6,1
130965032,18,47172,1949,2,1,2,1
130970117,13,30252,1935,1,1,2,2
130983671,12,34953,1948,1,1,5,1
130984964,42,19320,1958,1,1,2,2
130993598,37,28348,1953,1,1,6,2
130993661,6,90018,1949,2,2,2,1
130994642,12,34653,1949,1,1,3,2
131012936,6,91745,1928,2,1,5,1
131023286,53,98365,1947,2,3,6,1
131034785,13,31064,1958,2,1,5,1
131036429,34,7860,1953,2,1,6,6
131042846,37,27407,1949,1,2,6,7
131060624,55,53142,1942,2,1,3,1
131061002,47,38135,1956,1,1,4,2
131062517,54,26505,1958,2,1,5,1
131071391,29,65101,1942,1,1,2,2
131074895,31,68111,1958,2,5,5,1
131082653,37,27536,1967,2,2,2,2
131086151,12,33615,1928,2,1,2,2
131087546,41,97756,1962,1,1,3,1
131090777,36,10980,1957,1,2,3,1
131099636,12,82609,1936,2,1,2,1
131099861,27,55947,1959,1,1,4,1
131101136,4,85249,1965,2,1,5,2
131109521,29,63935,1950,2,1,5,2
131109686,6,95386,1965,1,1,1,
131114348,25,2115,1958,2,6,3,1
131117630,1,35976,1956,2,1,1,
131122331,6,96057,1930,2,1,2,2
131136782,37,28345,1946,1,5,2,1
131140688,39,44266,1971,1,1,2,2
131143019,53,98001,1964,2,1,4,1
131145350,42,17327,1963,1,1,3,2
131151158,48,75156,1954,1,1,,2
131152241,17,61802,1974,1,2,3,1
131156492,48,75234,1960,2,1,2,3
131161634,19,50613,1984,2,1,2,3
131164256,17,60008,1976,2,1,5,1
131173172,20,66061,1936,1,1,2,1
131174546,17,61611,1933,2,1,2,2
131178629,9,6804,1972,1,4,6,3
131179502,25,2364,1940,2,1,2,1
131181020,35,87120,1949,1,1,2,2
131183039,12,32246,1982,2,1,6,1
131187560,42,18326,1952,2,1,3,1
131195426,26,48186,1948,2,1,2,2
131201693,40,74344,1957,2,1,5,1
131203109,36,14001,1980,2,4,4,4
131211776,53,98366,1955,1,7,6,2
131217536,39,44052,1954,1,1,5,1
131218097,8,80113,1943,1,1,6,1
131223224,17,60133,1977,2,1,5,2
131223569,13,30504,1958,1,1,4,2
131224886,27,55421,1947,1,1,2,2
131225192,37,28779,1952,2,1,2,2
131229833,23,4062,1949,1,1,6,1
131232920,41,97089,1947,2,1,3,2
131241482,30,59601,1987,2,1,3,1
131244062,4,85308,1966,1,1,5,2
131245178,47,37912,1993,1,1,2,3
131251412,6,95363,1965,2,2,5,1
131253020,6,94536,1969,2,1,5,2
131254946,13,30083,1970,2,2,5,1
131259623,53,98026,1947,2,1,5,1
131263463,36,14580,1970,1,1,2,2
131264672,27,55349,1946,1,1,1,2
131273543,36,10472,1953,2,2,5,1
131274053,55,53212,1956,2,1,6,6
131295287,6,93653,1939,1,1,4,2
131297816,12,32208,1959,2,2,3,1
131311940,29,63101,1947,1,2,3,
131317853,13,31405,1954,1,1,2,1
131320208,10,19973,1946,2,2,4,1
131326724,12,34266,1962,2,1,3,1
131330171,24,21914,1992,1,1,2,
131338019,34,7024,1935,2,1,2,2
131343329,6,92653,1963,2,1,5,2
131352671,8,81504,1966,1,1,3,2
131353103,34,8060,1954,2,2,2,1
131369285,36,12033,1933,1,1,2,1
131408375,34,7726,1943,1,1,2,1
131425571,23,4102,1955,1,1,6,2
131439068,17,60443,1951,1,7,5,2
131443691,47,37211,1966,1,1,5,1
131443706,26,48722,1955,1,1,3,2
131449175,54,25428,1934,1,1,2,2
131458175,21,41018,1959,2,1,2,
131478887,1,35758,1957,2,1,5,1
131495822,53,98051,1952,2,1,2,2
131507825,18,47906,1957,2,1,5,3
131517230,1,36109,1960,1,3,4,1
131519933,18,46032,1932,1,1,1,2
131522051,51,23093,1962,1,1,3,2
131524109,12,33772,1964,1,1,3,2
131530178,21,42544,1959,1,1,2,2
131531675,17,60074,1981,1,1,1,2
131531720,20,66540,1955,1,1,2,2
131533751,51,24586,1949,1,6,2,2
131534069,17,61064,1961,1,1,5,1
131535920,13,31206,1942,2,6,4,1
131547491,13,30473,1952,1,1,5,2
131551985,53,98597,1962,1,3,2,3
131552780,4,85618,1949,2,3,2,2
131564675,48,77356,1960,2,1,5,2
131572049,30,59101,1954,1,1,4,2
131573702,27,55405,1983,1,1,5,1
131574062,48,78631,1950,1,1,5,2
131580071,29,64012,1959,2,1,2,3
131585360,4,85375,1921,2,1,4,2
131588861,37,27263,1948,1,1,2,
131591552,34,8527,1956,1,1,3,2
131592875,12,33062,1960,2,1,4,7
131597393,4,85308,1965,2,1,2,2
131615864,37,28590,1959,2,1,5,2
131618144,48,78245,1957,2,2,4,1
131620703,19,50158,1948,1,1,3,1
131620919,35,87110,1961,2,2,5,1
131634572,6,92509,1954,1,1,5,2
131647400,6,92504,1959,1,1,3,
131649950,51,23124,1951,1,1,4,1
131651702,4,85142,1943,1,1,3,2
131676296,34,7023,1966,1,1,4,2
131699495,13,30533,1955,2,1,2,2
131713781,51,24149,1983,2,1,5,2
131716946,36,14606,1956,1,1,5,1
131727584,12,32713,1964,1,3,5,3
131743394,25,1776,1945,1,2,5,2
131743949,13,31705,1944,2,1,4,2
131762201,9,6279,1970,1,5,3,2
131762948,34,8876,1937,2,1,5,1
131764208,24,20744,1955,1,7,2,1
131771282,16,83536,1964,1,6,3,2
131773604,13,30736,1951,2,1,3,1
131774582,47,37174,1936,1,1,2,2
131777732,39,44108,1970,2,2,4,
131779196,4,85212,1943,1,1,3,2
131781896,28,39503,1964,1,2,3,1
131793182,5,72076,1963,2,1,3,2
131800259,47,37218,1990,1,1,3,1
131804594,39,45801,1950,2,1,2,2
131813765,6,93304,1959,2,3,5,2
131815772,1,35802,1931,1,1,6,2
131831591,23,4963,1960,1,1,5,2
131834234,17,60617,1945,2,2,2,1
131840738,13,30024,1945,2,2,2,1
131861864,23,4250,1942,2,1,2,2
131874608,29,65721,1940,1,1,2,2
131876477,32,89120,1942,2,1,2,2
131882624,12,33321,1989,2,4,2,1
131884340,6,85388,1936,1,1,6,2
131885081,36,14609,1942,2,1,2,1
131887787,12,33455,1959,1,1,2,2
131889929,39,45331,1957,2,1,6,1
131903147,39,45891,1989,1,1,4,2
131905334,16,83648,1955,2,1,2,2
131906843,42,19018,1985,2,1,3,4
131909066,47,37813,1974,1,1,1,2
131917760,6,93308,1958,1,7,4,2
131924183,1,35211,1955,2,2,2,1
131930255,51,22203,1990,1,1,3,3
131932451,42,16509,1948,1,1,2,2
131934668,26,49660,1959,1,1,3,1
131954768,18,46107,1961,1,1,4,2
131967224,42,17601,1950,1,1,2,1
131981591,24,21157,1950,2,1,3,2
131999111,6,92223,1961,2,6,2,1
132004034,8,80211,1953,1,6,3,1
132012125,48,77057,1969,1,1,6,1
132015143,46,57104,1960,2,1,4,
132016295,5,72651,1952,2,1,5,2
132019676,22,70782,1952,2,1,2,
132032852,12,32080,1956,1,1,2,1
132037040,12,33573,1948,1,1,6,2
132043100,4,85028,1963,2,1,5,1
132049970,42,18229,1962,2,1,2,1
132050804,36,11236,1967,1,1,2,2
132053900,18,46750,1956,2,1,2,3
132053954,24,20706,1959,1,2,5,1
132069104,36,10547,1950,2,1,6,2
132084932,12,34759,1951,1,2,4,1
132089828,36,10039,1955,2,2,4,1
132101303,45,29611,1958,1,1,2,2
132110327,12,33917,1958,1,1,2,1
132124862,39,44485,1970,1,1,3,2
132132722,21,40356,1969,2,1,5,2
132135257,47,37076,1974,2,4,4,1
132139976,55,53210,1954,1,1,3,6
132142184,6,92082,1944,2,1,2,1
132142382,39,43623,1952,2,2,3,2
132148217,46,57722,1985,1,6,3,2
132165638,22,71019,1978,2,1,4,1
132168155,42,18840,1957,1,1,3,2
132168485,42,18052,1977,2,1,3,1
132180389,9,6042,1960,1,1,3,2
132181013,54,26301,1937,1,1,2,1
132181115,8,80017,1955,1,1,3,1
132182645,13,31701,1959,1,1,2,2
132182930,4,85020,1965,2,3,4,
132187874,29,64082,1972,2,1,3,2
132202889,6,92336,1959,1,1,4,2
132205160,12,32210,1976,1,1,5,1
132208991,37,27311,1985,2,1,3,1
132210431,55,54552,1940,2,1,3,2
132225437,6,92501,1935,2,1,3,1
132239042,40,73541,1976,1,1,2,2
132245996,15,96734,1951,1,3,5,1
132251342,53,98146,1936,2,1,2,2
132256307,8,81423,1939,2,1,2,2
132267572,8,80701,1942,2,1,6,2
132268229,8,80030,1956,2,1,3,1
132270650,6,95993,1953,2,1,3,2
132271649,12,32145,1930,2,1,2,2
132276920,53,98271,1959,1,1,3,3
132285659,6,92307,1947,1,2,3,1
132291347,4,85338,1946,1,2,3,1
132295325,8,81151,1968,1,1,6,2
132298301,42,17055,1954,2,1,2,2
132309854,36,12928,1931,2,1,5,1
132313496,51,24210,1979,2,1,5,2
132319661,8,80241,1961,1,1,2,2
132321842,32,89403,1953,2,1,2,1
132327350,48,75501,1969,2,1,4,2
132329222,5,72301,1971,1,2,2,1
132330599,29,63143,1950,2,1,3,1
132344636,49,84737,1945,2,1,2,2
132350174,24,20743,1955,1,2,5,1
132384950,12,34431,1973,2,1,3,
132388886,8,80524,1960,1,1,2,2
132400712,13,30555,1961,1,1,1,2
132401528,13,30041,1951,2,1,3,2
132412499,6,90802,1964,1,1,5,1
132416762,36,10452,1980,2,2,4,1
